"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14"
44.21491 1.48857 11.9527 9.0667 10.0737 2.7881 1.13809 7.3116 1.329 8.3394 26.0404 8.3394 -3.2361 3.5724 9.7633
8.55459 -1.99441 2.7602 7.7183 5.0931 9.4822 1.49714 8.298 -0.3345 9.0574 8.01363 9.0574 9.7252 6.7329 4.2393
23.13733 0.35705 8.8562 4.4146 8.5149 2.8609 3.39436 4.4111 -0.9904 12.1522 9.38649 12.1522 4.6089 3.0104 4.5261
31.541 1.70981 10.0666 7.3557 4.9831 3.9263 7.11221 7.6229 6.6174 6.3587 20.72998 6.3587 6.2832 5.0394 1.8536
10.85605 -0.86341 11.2799 1.9793 12.7537 4.9558 6.3976 4.321 0.6812 9.0168 16.71731 9.0168 3.5679 3.723 7.5408
39.77976 1.91492 8.0972 0.3951 1.7107 9.0501 6.36931 7.7375 1.7153 12.8017 19.10424 12.8017 8.5539 11.0653 5.4379
20.50524 -0.17257 5.0559 0.876 7.2376 2.7886 4.81823 11.7835 -2.353 9.1429 11.14147 9.1429 11.8375 4.7587 10.7598
40.26234 -2.98215 10.7889 3.1084 6.7946 6.5111 1.56078 0.8792 2.8113 6.327 21.87914 6.327 5.7607 10.4253 8.4052
14.88214 0.71812 10.1873 9.5115 5.8219 3.6412 4.33779 8.0655 -1.6811 7.2437 13.28729 7.2437 7.9438 10.7949 8.6874
29.06472 0.557 12.5422 2.0674 7.4903 3.587 2.78782 9.1916 -2.3559 6.6914 16.71672 6.6914 5.1402 4.1046 7.6681
26.00397 1.02976 4.7879 9.5268 2.4941 3.6849 2.57672 2.153 6.8562 6.1517 12.51293 6.1517 6.4959 6.0768 3.086
8.81326 -2.20734 5.4503 3.6178 5.533 6.8193 7.0999 11.4199 -1.962 12.4828 14.68536 12.4828 -0.4611 3.6013 5.1343
42.12466 0.13376 13.4639 0.6602 3.6922 2.1219 6.538 11.208 4.5496 8.7833 28.00461 8.7833 2.3943 6.4665 6.3324
37.63175 0.55546 11.3982 2.2361 2.8596 3.2603 3.35735 3.3316 -2.7422 9.1289 28.97932 9.1289 3.905 10.4217 7.7273
15.54698 -0.56833 3.3988 4.9271 -1.469 1.9811 2.4772 6.376 -0.163 4.9304 7.94106 4.9304 5.6093 4.0824 5.1377
21.07378 -2.41418 2.9892 1.2794 14.5886 1.5335 3.19151 8.9464 7.4259 12.252 9.10934 12.252 -0.3349 10.8537 2.7977
27.00817 1.68597 5.5544 3.2171 14.142 5.5238 1.98477 12.0608 -0.9589 8.2839 8.70841 8.2839 8.6525 4.1772 4.2679
19.82775 -0.76055 5.9845 7.5888 7.1997 5.0085 5.84857 5.1104 -1.4698 11.3475 13.88689 11.3475 6.3241 4.7532 7.1672
44.52153 -0.23381 6.3665 2.7262 7.2884 2.1646 6.50157 4.1834 5.5485 7.7274 24.8866 7.7274 0.946 2.7883 2.5108
14.88675 1.18507 6.6715 3.3385 10.4174 4.0371 7.46089 4.116 -1.9826 7.5276 11.04826 7.5276 5.9601 8.0706 5.498
16.91519 1.71942 3.6756 0.1981 13.9062 7.4772 3.30718 10.4501 -2.676 9.9178 13.82168 9.9178 2.4893 4.0486 8.1873
60.64984 1.76416 10.0304 5.0467 1.3702 7.6146 1.11352 4.5676 5.6702 9.2465 26.8845 9.2465 11.4235 10.772 2.5826
48.9541 0.68727 9.7092 4.7194 14.178 10.4743 1.44372 6.1667 -2.1576 5.9304 26.59262 5.9304 0.9618 5.1856 1.7689
38.63912 -2.27803 14.3489 8.0882 1.0259 10.4852 2.7977 10.8779 1.7524 11.6495 27.07394 11.6495 4.9659 3.6404 7.9782
41.71116 -2.33295 9.6607 4.1525 10.257 10.6407 4.77591 3.384 4.1554 10.8964 26.24355 10.8964 6.5272 3.9875 4.3102
3.89918 -1.21422 12.2125 6.3759 10.5246 3.7236 3.85486 10.2656 4.471 12.2525 8.77765 12.2525 -2.9916 10.0282 3.5656
43.51756 1.8768 5.7829 -0.9339 1.53 9.431 7.78514 5.3811 5.1816 7.8202 10.04606 7.8202 11.4498 3.4606 3.7562
26.56629 -0.17667 4.0676 6.8933 2.5763 5.4533 5.68447 6.534 -0.9959 11.2993 17.9635 11.2993 -2.0491 8.6889 5.157
9.64946 -0.94226 12.2062 5.0636 1.8891 3.8151 6.08161 3.3511 0.697 13.3725 11.76083 13.3725 10.4049 10.1685 10.2445
15.96765 -2.78334 7.5441 9.3395 3.4006 10.2884 3.74376 2.1857 3.6595 13.3382 15.84469 13.3382 2.1543 4.1279 6.7925
37.25906 0.14532 4.1833 1.4948 14.6603 10.2376 5.27318 3.1435 3.0977 9.8165 24.73692 9.8165 -1.8532 2.9782 4.4025
25.72302 -1.08838 8.9488 3.0815 9.0401 2.0751 5.5728 7.3254 -0.1159 7.4257 28.47575 7.4257 8.2013 5.6623 3.497
25.53054 -0.4301 8.9513 1.865 0.6353 11.0456 7.87736 7.853 2.3559 8.8453 22.13642 8.8453 6.3863 11.4042 4.8716
16.32849 1.37402 13.9527 -0.99 4.7526 7.2002 7.7696 10.1866 4.3402 12.6949 16.96154 12.6949 7.0762 5.019 1.6386
32.44825 -2.26201 13.2507 8.8635 11.948 2.0087 4.4832 6.3997 -0.5875 8.4746 25.68543 8.4746 -1.8834 6.0066 1.7318
31.88533 -1.94351 12.3156 6.6113 9.0905 3.0443 1.39271 5.4982 -2.8161 5.1524 20.86065 5.1524 1.2727 10.3809 1.3715
13.24712 -2.28743 13.7522 -0.3105 10.7519 10.2125 5.24633 10.4801 2.916 12.7433 13.35936 12.7433 2.8123 10.9193 5.322
30.26209 0.35951 13.6995 -0.3345 6.536 2.5688 1.84178 3.0957 4.5753 7.8692 8.98914 7.8692 -2.1335 8.2126 5.252
24.5044 -2.9903 13.91 1.289 3.25 2.6481 7.98276 1.6911 5.7308 7.6716 23.72766 7.6716 0.6578 4.6549 4.2814
36.70918 1.03409 4.8831 8.4656 4.1719 10.7365 1.50416 5.3816 4.4069 7.9163 26.68944 7.9163 -2.8745 2.7382 6.3132
24.1324 0.80368 3.3981 3.7569 9.7286 6.8228 3.68409 11.9673 3.1272 5.2541 13.90987 5.2541 1.9 9.1606 7.1601
9.72414 -2.15065 9.2477 3.0086 7.1017 3.4822 5.70475 4.0793 3.3987 5.7919 6.77147 5.7919 10.3698 4.5681 2.3402
28.12361 0.60074 10.0552 2.1821 3.2563 4.5398 4.17398 6.6733 -0.9746 5.2172 26.57999 5.2172 9.4986 6.1037 6.5709
14.24751 0.21211 3.2391 3.5845 14.6891 1.6052 5.51154 1.4442 -0.4757 8.638 8.97889 8.638 -3.1936 2.5702 1.3704
7.25614 -2.80287 5.418 9.6723 -0.6611 2.7016 7.07538 3.517 4.117 6.2463 6.5765 6.2463 1.8934 7.9638 7.154
22.36137 -2.88346 3.6733 7.2585 13.8394 11.1925 5.18322 4.9169 5.077 6.4465 14.21907 6.4465 2.2768 11.6954 10.6885
47.01694 -1.85902 12.1943 5.4976 13.0957 11.0876 1.02498 9.6103 -1.519 12.1268 15.46543 12.1268 -2.6376 8.1859 4.7219
31.56291 -0.85342 5.0975 -1.1049 1.2685 8.1536 1.82608 5.344 -1.6114 8.5619 22.28665 8.5619 -0.8763 7.4181 2.9705
28.46586 -0.75364 8.2873 6.0833 14.2977 7.8139 1.40183 7.4979 7.1406 6.0452 9.17397 6.0452 5.8137 9.0657 8.7307
20.44628 -1.46416 11.1173 4.9073 3.8426 9.5361 2.56908 11.0877 5.514 12.9926 18.30794 12.9926 6.1884 5.4004 11.2488
18.06674 0.58039 2.8208 1.0834 5.2569 3.9052 5.34611 7.2419 -1.9853 5.9671 8.93819 5.9671 3.5128 11.6557 3.9594
29.81725 1.41894 13.3614 9.9424 14.5682 10.3724 5.00084 6.9637 1.5368 12.823 24.57443 12.823 3.1562 6.0777 8.358
32.13931 0.10053 4.8949 3.6243 5.7474 5.924 7.6636 5.0305 5.7297 7.4349 23.01776 7.4349 5.8488 9.7182 7.9178
9.72711 0.85445 13.5808 4.7619 -0.7163 2.7453 2.53817 1.2449 3.191 7.7575 12.04373 7.7575 -3.2312 9.8531 6.7355
41.27026 0.53213 6.4981 2.2992 10.2858 6.323 3.44074 6.2837 4.3658 5.8514 28.82016 5.8514 11.1649 5.6364 1.1803
23.26365 1.63313 11.3699 7.1225 -1.6195 3.7685 2.28615 5.9484 6.4095 12.5564 12.27711 12.5564 4.9851 10.8725 5.4135
33.45961 1.23688 10.7313 4.3893 1.4927 6.6233 2.6147 9.0042 0.107 12.1095 26.42464 12.1095 9.0146 10.4943 6.4978
31.8397 0.20129 11.6611 9.277 6.41 10.7879 3.66764 7.4609 7.4024 5.6244 29.56375 5.6244 1.476 11.0707 3.9947
27.39288 1.5717 10.5006 8.0258 0.9347 2.3606 7.42855 11.0389 -2.4467 9.2275 21.09273 9.2275 -2.1041 2.8426 1.6766
7.73883 -2.7832 5.0957 7.4139 6.7677 4.313 4.48337 6.7287 6.3499 8.9163 10.45598 8.9163 10.6634 4.0134 9.7839
44.54744 1.93492 7.9168 1.0039 9.7344 9.3223 2.84786 5.0054 7.3478 12.7261 26.89559 12.7261 0.274 8.4143 9.9285
24.68088 1.59384 11.6752 6.1194 11.8927 6.3697 4.0035 6.777 4.0667 11.437 18.73439 11.437 3.4717 4.1028 10.5185
15.2632 0.96477 8.8119 6.7678 7.9478 4.8858 5.2072 7.013 0.1751 7.5696 20.19139 7.5696 1.9793 11.5801 9.5847
31.80242 0.09677 14.5419 5.9965 3.4445 9.8641 7.41923 3.5245 5.7709 9.5108 27.03623 9.5108 -0.6059 4.234 2.5874
14.76309 -1.85141 9.6926 5.6791 7.7095 3.357 7.79339 6.4061 -0.5993 7.8491 9.31202 7.8491 0.5809 11.7801 3.4175
19.93487 -1.39938 14.5544 3.1468 10.268 4.945 1.29472 9.2995 7.462 6.7682 8.13175 6.7682 2.7204 6.7524 1.686
31.66137 0.57936 8.2781 7.8014 0.6909 7.2855 1.55564 8.2131 3.8817 9.6153 11.11598 9.6153 11.5278 11.272 4.9861
12.95781 -1.22817 12.1462 8.1195 7.9901 9.1226 4.9532 7.906 0.8353 11.9841 19.1061 11.9841 6.2602 4.0546 9.6265
14.84319 -0.72655 11.1879 6.0961 13.0354 3.9719 4.46232 2.6943 -0.1483 10.8007 17.99222 10.8007 3.7928 4.4279 6.2948
27.8345 -0.36009 13.8327 3.0819 10.5053 9.8093 3.94981 5.9478 7.002 10.4276 24.38192 10.4276 9.9424 7.8322 6.4273
33.12135 -2.63379 3.7557 3.6129 0.938 8.3643 5.92363 6.603 -2.9896 7.3322 25.53241 7.3322 11.5295 4.8973 6.3762
68.39452 -0.04539 13.9225 8.4733 2.0566 3.538 1.02501 4.7307 5.5963 13.4524 25.84419 13.4524 0.4316 10.7741 3.0067
42.02825 -2.45532 14.4045 1.5539 13.6973 4.4399 1.12835 5.0725 6.7707 9.3503 15.46542 9.3503 8.1484 3.6089 2.6632
36.05263 -1.04966 12.8658 8.9468 0.3551 3.4092 4.31481 10.7553 5.7617 11.0072 28.74528 11.0072 2.8541 4.57 9.878
37.81358 1.20496 13.2888 9.5103 3.4862 5.4623 1.58963 11.9278 4.5018 9.8784 22.46033 9.8784 -2.1596 2.8508 5.7667
22.44545 -2.31587 8.4056 8.8921 7.6684 9.0031 2.07222 11.253 1.0973 8.9636 10.63086 8.9636 1.6678 5.782 2.014
27.32867 -1.42506 11.2754 0.2474 2.5083 3.6917 7.94538 5.2637 -2.4323 9.6661 21.40137 9.6661 -2.5882 10.696 10.2507
27.92335 0.2503 13.535 2.2454 7.8507 8.7022 5.63076 2.2315 2.5103 6.4257 19.17472 6.4257 11.4898 6.3143 9.6614
25.68466 -1.06164 6.9377 7.7426 -0.755 6.2301 3.89942 4.2711 4.0241 12.5908 23.76716 12.5908 -1.7427 3.8936 11.2073
17.94764 -0.68327 11.0084 8.3993 11.396 8.962 7.49118 4.1258 3.7429 11.0911 17.8993 11.0911 2.4968 11.3393 6.2261
22.2738 1.31078 11.0277 -0.0609 13.1003 9.5639 4.29797 3.7348 -2.6397 5.1771 24.98419 5.1771 3.6354 11.2767 10.5072
40.34977 -2.58951 14.2871 8.1322 7.7583 9.2129 2.00903 8.0183 0.1791 6.3421 27.02927 6.3421 -2.0104 11.2599 4.7857
35.69872 1.18647 14.2469 9.607 5.8777 4.9384 3.87771 10.9547 -2.3778 5.1665 25.87455 5.1665 7.8268 6.5766 1.807
15.19257 -1.62186 11.396 10.1851 13.3509 10.5663 5.59205 2.6739 4.1996 11.781 15.48659 11.781 10.0745 10.2422 5.5338
18.83982 -2.11354 8.2901 7.3901 2.57 9.7403 7.60801 7.2283 5.4603 11.9108 19.27188 11.9108 2.0082 5.6417 3.8996
41.68781 0.91011 4.0998 9.2805 5.9282 2.7541 6.30088 1.8041 0.7534 6.8962 28.85311 6.8962 0.9301 3.1092 5.5101
25.89059 -0.04558 10.593 1.3264 -0.0402 1.6039 2.35071 9.9724 7.8603 11.0026 9.99408 11.0026 9.4269 5.5219 5.6837
23.88972 -1.84171 7.7106 2.6093 6.9176 8.4465 4.48208 5.936 -0.093 9.8308 22.94061 9.8308 11.737 3.6553 6.3237
17.46544 0.84952 13.9532 9.3412 12.6438 5.2906 3.60676 6.1825 2.8705 8.7133 16.71763 8.7133 3.0025 4.4457 2.1606
30.8657 0.00095 9.635 2.2284 8.6849 6.5353 6.72623 7.0145 0.1762 7.0066 28.8429 7.0066 2.3346 5.0005 8.8438
48.61675 1.58673 5.0334 6.7483 13.9275 6.6522 1.47781 8.9528 0.0651 13.0421 27.64587 13.0421 0.5227 7.5914 3.4691
36.67776 1.693 10.552 -1.095 14.5846 5.2935 4.76817 3.9611 -3.0988 11.5646 26.8166 11.5646 5.9384 3.6656 6.7268
22.67308 -0.5966 3.9509 1.7038 11.4963 9.7676 1.77712 4.0877 0.7518 9.3351 7.26751 9.3351 7.4118 3.6898 8.6071
6.5267 -0.75108 12.9474 4.8866 10.9786 4.8062 5.72678 8.481 0.5572 8.4703 11.08142 8.4703 -3.1965 8.0372 9.5277
27.81659 -1.09291 11.6103 5.9305 5.3632 4.8048 3.61379 2.1301 -2.7937 11.7775 17.80431 11.7775 -3.1573 7.48 2.4703
11.28419 -2.97261 9.8521 -0.8958 11.2046 1.9873 7.84478 5.322 7.5175 13.1166 12.0556 13.1166 3.3088 10.7081 6.3676
25.98222 1.07043 3.5244 6.807 2.0051 7.3463 4.42362 12.1145 -0.3233 8.022 22.84222 8.022 0.3941 2.4445 4.9039
28.10488 0.37544 5.4103 10.201 4.6011 4.9623 1.47993 9.3804 6.4254 10.7505 9.63016 10.7505 11.8287 6.8967 10.2592
22.43364 -1.52601 8.1519 8.3202 5.8804 4.374 5.73004 8.9285 7.2967 5.7775 19.18168 5.7775 7.5782 7.3487 10.4024
5.57571 -1.38595 10.1474 -0.3787 0.7979 7.1443 5.02762 1.8928 -2.0579 7.2872 17.26331 7.2872 -1.0924 11.6543 7.7788
15.37812 -1.38704 8.4171 9.7059 4.9428 1.938 6.05016 4.5644 0.0619 8.7844 22.48738 8.7844 10.56 5.3907 3.4993
15.91813 0.81152 8.326 5.1059 5.994 10.1327 4.83184 1.1952 6.0262 5.6393 20.76332 5.6393 6.8581 9.6733 9.145
37.53152 0.04122 9.9861 7.9408 -0.8102 6.7591 3.38051 7.9094 5.2294 8.1739 18.99105 8.1739 0.9304 4.5954 11.2383
18.1817 -2.30758 6.5847 2.9926 2.1051 4.2472 4.36883 2.6523 0.7874 6.58 17.83721 6.58 6.6383 11.7067 1.9593
11.62141 -1.11443 11.2039 -0.6285 -0.1152 4.3629 2.43763 9.8856 -0.2165 6.9063 9.73885 6.9063 2.0855 3.7959 9.9404
23.34751 -0.47089 8.2791 5.1932 8.4414 6.2155 4.55466 3.3837 -2.1194 10.1919 24.96213 10.1919 4.0108 4.9549 4.1063
3.9053 -1.59684 14.3396 -0.27 12.5301 5.981 7.47195 1.7402 -1.3167 9.588 11.07752 9.588 -0.2842 5.8274 2.5637
29.28002 0.94517 3.6895 0.6177 5.7999 9.1966 5.04978 3.2647 -1.5656 8.2534 22.04439 8.2534 3.0182 6.9102 5.1749
24.66623 -1.71108 7.3702 7.5031 5.52 9.1207 6.36754 6.2804 1.6086 8.5012 17.44263 8.5012 10.4171 10.5328 8.611
19.91416 -1.35889 6.0086 5.2927 -0.26 8.2549 4.60618 7.0325 3.4732 8.6852 14.88797 8.6852 -1.1085 10.0432 6.9858
34.18572 -0.89859 9.2656 -0.7186 5.7756 1.625 1.96627 3.5906 -2.1605 10.7215 23.78094 10.7215 6.3233 7.019 2.074
57.64065 -2.61619 10.0851 7.3713 -0.9009 10.4081 1.04622 10.4328 4.3823 7.8111 25.17272 7.8111 4.1402 9.0668 8.2687
5.90622 0.11063 8.9436 2.6995 12.7881 5.034 5.5692 4.8515 6.0248 9.7309 6.68071 9.7309 6.7703 3.8734 1.173
4.09434 -1.44789 2.9856 7.74 -1.0406 5.6387 7.79657 5.8295 6.7919 13.0726 12.84423 13.0726 5.1808 10.9082 3.5756
6.58822 1.48733 2.9751 -0.5679 6.7301 5.4601 3.42075 1.4197 2.3309 11.7662 7.06559 11.7662 0.9352 4.9188 10.4991
12.17973 1.71374 6.489 9.973 11.3442 4.781 5.12644 8.8503 -1.1651 8.3989 8.00945 8.3989 6.2344 4.3115 10.8505
5.02449 -0.36613 8.1708 6.2495 3.5676 9.9869 7.40947 4.782 3.4524 7.0244 8.47842 7.0244 2.779 6.9194 10.7287
47.33693 -0.23676 6.856 2.3335 9.0447 2.1081 1.71359 5.933 2.3492 10.5096 28.3809 10.5096 9.9083 2.7247 1.324
11.17875 -1.55251 4.1062 7.7294 14.0989 4.7788 5.41067 1.0067 3.7761 6.8946 15.92684 6.8946 -2.8647 2.5476 6.4836
20.32961 -0.7844 11.3825 1.5008 0.917 5.961 3.40889 8.9247 -2.4759 9.9852 17.87041 9.9852 6.7559 3.7937 3.7845
11.33247 -1.63654 9.4041 4.3842 8.8417 3.505 7.16492 9.5565 4.8048 5.1864 19.34585 5.1864 10.0284 4.3495 4.1846
16.61543 1.45711 13.9704 4.6722 7.1254 10.4077 5.43348 1.9775 -2.194 6.6639 17.31333 6.6639 -2.7949 11.415 9.0106
28.45149 0.60904 13.9954 7.5786 6.417 4.3505 1.17392 4.7149 2.1598 8.9057 7.79887 8.9057 5.9807 8.6273 1.9152
20.9845 -1.51902 3.5808 -0.8398 3.6535 6.3381 6.3443 9.2316 0.2226 6.5379 26.99359 6.5379 9.681 3.3758 4.5038
24.41767 -1.41719 13.9107 -0.1261 13.7021 11.0739 6.43223 6.7074 7.0927 5.3596 23.28958 5.3596 4.9816 3.6368 2.7789
39.79808 0.34322 4.7884 1.7692 12.452 7.6901 3.11256 1.1678 -0.5172 10.0634 19.35532 10.0634 0.9253 7.2789 2.871
17.56808 1.75757 7.2427 9.0809 8.2834 9.8022 7.73431 9.4316 -0.1195 8.0392 17.84787 8.0392 -1.2927 4.7003 4.3327
22.15904 0.47779 11.3721 6.2477 1.1508 1.6121 5.37116 8.6986 0.6025 9.9617 14.76143 9.9617 8.0979 6.3051 6.9582
15.63934 -1.47942 14.4671 -0.0657 14.1257 6.9101 4.38454 9.1466 0.0705 5.2727 19.76448 5.2727 8.0918 4.9368 7.6482
31.91354 -0.31011 7.7784 1.8123 -1.9851 7.3876 5.00956 5.5363 7.5374 6.2362 18.2226 6.2362 6.682 11.6459 10.6071
21.84815 -0.95651 4.5316 3.3361 1.0203 11.1499 7.53531 4.6945 -1.9082 10.0333 28.11187 10.0333 -0.3316 8.3253 4.5636
33.87648 -1.12098 3.4743 5.2078 4.9746 2.8944 1.41181 8.61 2.1411 6.8703 18.1423 6.8703 2.4704 7.9555 5.2352
6.5271 -0.99464 11.8244 2.9328 7.5513 9.9054 3.65796 11.1603 3.1431 7.4241 8.54342 7.4241 7.9136 2.9796 8.8196
13.27938 -1.85994 7.438 6.6584 7.5186 8.4468 6.18719 3.6902 6.3797 11.035 16.79337 11.035 8.9082 8.7633 3.8575
29.89169 -1.19778 9.1061 5.2143 -0.8931 2.6786 5.21818 3.9836 2.7752 11.6033 27.39582 11.6033 3.1321 5.121 6.4731
15.06699 -2.22443 4.4011 9.9213 12.2445 2.2071 3.06672 8.0855 1.5449 13.1062 14.2694 13.1062 11.2871 11.0024 3.6547
15.73957 -0.70373 9.3902 5.8832 1.5978 6.4767 4.56137 3.8706 2.1469 12.5367 14.97649 12.5367 10.255 6.7868 6.9649
21.1332 -0.86405 11.0008 5.9493 2.3548 4.6881 2.70946 1.2681 5.8019 4.8125 19.02557 4.8125 3.0346 7.2057 7.3958
35.87334 1.86463 14.3859 3.6659 14.5038 4.6602 3.81462 0.8805 0.0015 8.8955 12.89873 8.8955 2.0812 7.8405 10.8585
15.88527 -2.35759 11.3209 9.6001 3.8328 11.0772 5.35316 8.4005 1.1769 7.3705 11.34358 7.3705 10.0784 8.0911 4.7885
43.06296 -2.61318 5.3173 1.9664 0.5286 7.7409 2.12236 4.1094 -0.1022 11.2523 29.97784 11.2523 1.7945 10.3346 2.413
21.00611 0.95607 9.405 2.6061 1.6663 7.0286 7.99166 7.7765 5.7781 8.8934 26.22029 8.8934 9.599 6.4535 9.2998
40.94208 0.44525 14.3152 7.0689 -1.8598 5.7693 2.35439 2.7667 -1.3008 10.4899 25.48879 10.4899 8.4473 7.2377 3.8196
4.35871 -2.38813 9.8878 7.1122 -1.9239 1.8589 6.51367 7.93 4.8862 6.8239 9.78969 6.8239 5.0417 3.4603 2.513
29.5274 -2.8716 12.0039 -1.271 3.4943 5.4012 3.92387 2.1013 1.9853 11.711 23.16226 11.711 9.2611 9.8707 7.9949
14.57221 -0.79205 14.4568 8.6136 -1.014 8.9233 6.75654 4.1705 3.3913 12.145 11.56522 12.145 11.0047 10.5621 8.695
30.09002 -0.58252 7.4994 7.0714 5.7948 6.3972 6.97157 4.9578 0.7403 12.4243 23.90298 12.4243 -0.0328 8.4792 3.7765
19.21454 -2.13341 10.8048 7.0081 11.8712 5.8995 5.63943 3.4468 4.3194 10.6298 23.31693 10.6298 1.7333 8.1066 8.9622
22.59507 0.38805 14.3662 6.3445 10.0135 4.0355 4.02303 3.3417 -1.1161 8.8901 15.45819 8.8901 0.5128 7.8567 5.9634
35.68046 0.47686 14.5758 4.802 0.6043 10.9041 3.02257 2.005 -0.1269 4.8545 24.24342 4.8545 2.3934 8.6589 6.1482
30.74191 -0.57197 5.2275 5.3883 4.4648 6.0649 3.44907 2.5965 4.9442 10.1113 23.73895 10.1113 2.3031 11.5785 3.29
20.48109 0.00217 7.4525 -1.0653 10.6012 7.5835 5.22083 5.4516 4.0562 9.9763 13.23605 9.9763 2.3279 10.9162 9.8606
18.11847 0.90587 12.1886 0.0766 6.6908 2.7252 5.59632 1.7211 0.4227 9.6129 11.13511 9.6129 -2.4599 6.0178 5.3042
34.35798 1.69548 10.85 7.2704 8.87 6.1935 5.59468 5.9997 -1.5936 5.7636 29.6548 5.7636 5.7991 3.5108 6.8219
38.97158 -0.20561 12.7882 4.1527 -1.6746 5.0461 3.57487 1.4324 7.2676 13.1982 27.99919 13.1982 9.272 8.9472 4.6618
28.38766 1.78159 13.1149 6.8229 0.255 10.9291 6.35168 4.7594 1.5669 11.2692 21.39152 11.2692 9.7683 10.8267 7.4983
2.86613 -1.23615 12.0244 9.6529 10.2732 3.2336 3.91713 1.8748 6.9039 12.1795 9.61946 12.1795 2.5191 4.6224 11.2497
39.65935 1.2912 13.2235 7.4166 8.5338 2.3301 4.91679 6.3006 4.1576 9.8453 27.86355 9.8453 -0.5848 7.4458 4.9911
7.9256 -1.18141 3.8817 -0.7346 5.5434 3.7296 7.4036 5.4158 4.9996 8.1698 6.55493 8.1698 0.7003 5.1435 6.7544
41.50099 0.05296 6.2491 -1.3658 0.3193 6.4514 5.07169 5.4006 -0.265 12.3239 27.34475 12.3239 9.7324 8.6092 5.6487
25.34509 -1.22802 6.0951 7.9165 7.3304 3.0473 6.18047 7.2404 -2.8537 13.4567 29.18667 13.4567 9.1036 6.7265 10.0235
19.47977 0.49158 9.8071 -0.0987 0.3688 3.4113 4.35354 10.0412 -0.9124 7.3172 11.7126 7.3172 -1.8011 10.2645 2.3401
45.18679 0.09202 5.9857 7.8716 11.4345 10.5745 1.5776 10.4755 5.2005 7.599 26.02108 7.599 2.1176 9.8995 4.1194
15.6893 1.17166 13.7717 1.6193 10.7375 4.7462 1.57338 7.6611 4.2207 5.0417 11.85019 5.0417 3.1084 2.4528 8.3865
35.3219 -0.6345 4.5441 4.2768 12.6823 3.9761 6.22524 5.5486 -0.2545 6.4302 16.56289 6.4302 8.2141 3.738 1.6178
14.95539 -2.64187 5.9873 8.8652 9.6821 10.9975 7.93205 10.2721 6.3719 5.2311 7.65154 5.2311 6.4675 4.366 5.2405
11.92609 -1.34314 6.3211 6.2445 0.6576 2.1813 5.81732 1.5435 -1.6187 8.239 8.27762 8.239 9.5309 3.6841 9.5448
26.26709 -1.13995 13.5917 8.1703 8.9798 6.3922 3.66355 2.0035 3.5456 7.0709 29.86154 7.0709 -1.0644 2.9913 2.5497
31.02884 -2.29339 11.4052 5.5909 -1.4299 2.4129 4.11933 5.351 3.8994 7.5686 26.00581 7.5686 0.8106 2.9619 3.2506
24.75559 0.38801 10.1 6.3505 13.3446 7.2465 4.11873 11.0556 4.1837 9.0065 14.57621 9.0065 8.7031 8.6036 6.3821
8.06105 0.79641 7.1801 3.5923 0.1552 4.3068 4.40759 6.319 -2.7147 4.8756 10.98272 4.8756 9.4212 7.5077 6.7851
23.07353 -0.98016 14.2969 3.7738 8.811 2.6132 5.68573 3.4273 3.1537 6.6607 15.57819 6.6607 8.3226 6.9428 9.0423
11.01471 1.31489 11.0408 9.0139 2.0269 6.7079 5.22155 10.7219 0.6477 13.4162 14.19727 13.4162 8.6668 3.5347 9.6937
15.33436 -1.37905 4.9891 6.431 13.1018 6.6666 6.7811 1.4652 3.7542 7.9717 12.91771 7.9717 -0.7065 7.3827 1.5844
38.09969 -2.3226 12.9959 5.8979 12.0387 5.8708 2.16157 4.4251 7.4504 7.4818 26.52096 7.4818 2.6091 8.2271 5.2927
15.12165 -1.34003 5.2404 8.9519 14.1082 7.2171 1.09168 2.7921 1.152 6.7478 8.48585 6.7478 2.8386 3.3254 4.9082
15.01234 -2.61545 13.6412 -1.4107 10.0373 4.7977 3.46296 9.8808 7.2521 6.1477 6.98898 6.1477 7.1241 3.8578 6.962
16.03939 0.16813 5.5388 6.1779 1.5428 6.8878 2.75067 11.9326 0.2268 6.1514 12.48453 6.1514 2.7503 7.7227 7.6232
6.17527 -2.89363 6.811 2.5297 9.7855 9.029 4.51283 2.7833 -1.9422 9.9003 20.04579 9.9003 11.2365 7.1075 2.5486
59.87761 0.08886 7.305 0.1582 6.2097 7.8016 1.02564 6.204 -1.5958 10.3388 27.67495 10.3388 -2.9905 5.0724 8.8246
24.88043 -0.28113 9.7737 0.9623 9.93 4.1057 4.02028 2.171 -0.3502 8.8385 19.52779 8.8385 2.9025 6.2287 1.7171
30.44704 -0.01391 4.7885 3.2008 13.7735 10.0638 3.38722 5.7181 0.0309 6.5202 17.0306 6.5202 2.9594 4.6072 2.1063
32.44217 -2.92491 8.6676 9.3302 5.534 6.0001 6.58123 2.6179 -1.1716 13.3065 22.69443 13.3065 0.6576 3.0793 10.1002
30.83809 -2.22064 13.3057 2.541 1.6175 6.6794 6.51587 8.4663 -1.4382 5.2873 28.05762 5.2873 2.4198 2.5614 5.3592
9.79424 -0.08599 6.1379 4.1107 11.4998 8.261 3.4247 3.9265 0.7814 11.5296 12.73707 11.5296 2.8961 4.3199 3.2326
